Date,retorno,equity
2005-06-21,-0.00251928052846152,0.9359192003625347
2005-06-22,0.002523985237505932,0.938281446607748
2005-06-23,-0.0079807498971532,0.9307932570492324
2005-06-24,0.0009169511657903488,0.9316467490113934
2005-06-26,0.001118465738397353,0.932688763980452
2005-06-27,-0.0024755058500838443,0.9303798874889109
2005-06-28,-0.003163431223078564,0.9274366947035041
2005-06-29,-0.0030706745962490022,0.9245888384054489
2005-06-30,-0.009851235686843669,0.9154804958448919
2005-07-01,-0.005724259422040255,0.9102400479908577
2005-07-03,-0.00218438199548021,0.9082517360184614
2005-07-04,-0.0003424382043356717,0.9079407159248946
2005-07-05,0.0019489152902364818,0.9097102154687889
2005-07-06,-0.0034036443961363207,0.9066138853918007
2005-07-07,0.007492136277673636,0.9134063601723872
2005-07-08,0.0028091788057768236,0.9159722819604453
2005-07-10,0.0006598094802402242,0.91657664915572
2005-07-11,0.010119249145786123,0.9258517166297366
2005-07-12,0.0030321223461845753,0.9286590123089831
2005-07-13,0.004957372684733187,0.933262721130035
2005-07-14,-0.0005282390592990853,0.9327697353081463
2005-07-15,-0.004365775236006861,0.9286974722968413
2005-07-17,-0.0013637009921961271,0.9274310066324201
2005-07-18,0.002381292024192468,0.9296394906915028
2005-07-19,0.009064444114277134,0.9380661559013009
2005-07-20,-0.005238429433513382,0.9331521625396448
2005-07-21,-0.007726701780658035,0.9259419740637249
2005-07-22,0.005442034029518659,0.9309809817959395
2005-07-24,0.0020966520431666574,0.9329329249735713
2005-07-25,-0.0059050791833071955,0.9274238821788879
2005-07-26,0.0063919006119299475,0.9333518834589056
2005-07-27,0.006498489197593215,0.9394172605911166
2005-07-28,0.014128699306746435,0.952690004589576
2005-07-29,-0.008666440338363088,0.9444335735038456
2005-07-31,0.0013297059083702595,0.945689392406597
2005-08-01,-0.005530353134427348,0.9404593961111064
2005-08-02,5.6189039756160495e-05,0.9405122396215035
2005-08-03,0.002797036468954659,0.9431428866552232
2005-08-04,-0.0030434960913902176,0.9402724349660655
2005-08-05,-0.007996314736591896,0.9327537206379352
2005-08-07,0.0019970595625521757,0.9346164853752413
2005-08-08,-0.004020900210371206,0.9308584857525797
2005-08-09,0.005115666369715887,0.9356204472031088
2005-08-10,-0.00944366018996158,0.9267847656329428
2005-08-11,0.002961539364958049,0.9295294751992081
2005-08-12,0.0026844153239060993,0.9320247183664553
2005-08-14,0.002817446550377506,0.9346506481940833
2005-08-15,0.008589455739127675,0.9426787885682933
2005-08-16,-0.0011523579382509076,0.9415924851830659
2005-08-17,0.006330698961577152,0.9475534237512433
2005-08-18,0.002959232753520687,0.9503574548785185
2005-08-19,-0.00014630173636952118,0.9502184159326981
2005-08-21,-0.006974799259978053,0.9435908332284332
2005-08-22,0.006607421136006835,0.949825535243649
2005-08-23,-0.0017957509799974773,0.9481198851079086
2005-08-24,-0.0067980952045995,0.941674475863571
2005-08-25,0.00911276774068224,0.9502557366494443
2005-08-26,-0.007144574455934746,0.9434665637867732
2005-08-28,0.004934171400124598,0.9481217895227837
2005-08-29,0.012322104324055316,0.9598046451251935
2005-08-30,-0.0053118902616247346,0.9547062681776908
2005-08-31,0.0077973482100281,0.9621504453889688
2005-09-01,-0.0019827938048374745,0.96024269944653
2005-09-02,0.002662385834872913,0.9627992360075764
2005-09-04,-0.0022087562370074554,0.9606726471900587
2005-09-05,0.00675738875067667,0.9671642857292636
2005-09-06,0.010326087929044783,0.9771513091855357
2005-09-07,0.001203026305360808,0.9783268479148037
2005-09-08,-0.006545740089534617,0.9719229746457398
2005-09-09,0.00967650213022232,0.9813277893803114
2005-09-11,0.008591732677316898,0.9897590954154893
2005-09-12,-0.0021050702718943292,0.9876755829673932
2005-09-13,-0.0019887141875624135,0.985711378522837
2005-09-14,0.0006512284663331544,0.9863533018321196
2005-09-15,0.003346939201744924,0.989654566364792
2005-09-16,0.003923545934005648,0.9935375215147227
2005-09-18,0.005273515352976585,0.9987769568881889
2005-09-19,0.006113422161067071,1.0048829020703922
2005-09-20,-0.004658564886901746,1.000201589867359
2005-09-21,0.0023514175156579497,1.0025534814049621
2005-09-22,0.01163377779571937,1.0142169658359523
2005-09-23,3.3605980282633524e-05,1.0142510495913084
2005-09-25,-0.0022795887898152747,1.0119389742686018
2005-09-26,0.0049639852798229024,1.0169622244409502
2005-09-27,-0.004323561984634313,1.0125653252275482
2005-09-28,0.009487280701616915,1.022171816696706
2005-09-29,0.003093090488817351,1.0253334866208677
2005-09-30,0.002121921477121832,1.0275091637673406
2005-10-02,-0.010557181937049201,1.0166615625834634
2005-10-03,-0.0024642272061956893,1.0141562775014519
2005-10-04,-0.0017687873385178335,1.012362450718529
2005-10-05,0.000809933028036426,1.01318239650371
2005-10-06,-0.010674126548494743,1.002367559386722
2005-10-07,0.007462045651252644,1.0098472718742004
2005-10-09,-0.005151986043532311,1.0046445528234054
2005-10-10,-0.0048712706523994275,0.9997506572971437
2005-10-11,0.003054449157188351,1.0028043448497237
2005-10-12,-0.007016424092286034,0.9957682442846709
2005-10-13,-0.0005968825422435454,0.9951738876035369
2005-10-14,0.004420722023949415,0.9995732747261251
2005-10-16,-0.007286290360094547,0.99229009361028
2005-10-17,-0.0012737989201514342,0.9910261155605622
2005-10-18,-0.007290993410052418,0.9838005506828202
2005-10-19,0.012478532982979405,0.996076938303189
2005-10-20,-0.01676053477241407,0.9793821561427587
2005-10-21,0.010687665703859489,0.9898494652239376
2005-10-23,0.0027654539123488976,0.9925868483001776
2005-10-24,0.014595446169098795,1.0070740962126983
2005-10-25,-0.011105315038216294,0.9958902211074293
2005-10-26,0.0034356006546012847,0.9993117022029769
2005-10-27,-0.009089971854233568,0.9902279869563456
2005-10-28,0.006850991279256443,0.9970120302594593
2005-10-31,0.00038124220716521137,0.9973921333264456
2005-11-01,0.002606329784909053,0.9999916661507683
2005-11-02,4.361361962984707e-05,1.0000352794069287
2005-11-03,0.006498272662746652,1.0065337813248811
2005-11-04,0.009937198174970458,1.0165359069797089
2005-11-07,0.0004956375555624973,1.0170397403517857
2005-11-08,0.005667464396586158,1.0228037768701426
2005-11-09,-0.004374484842869612,1.0183295372509944
2005-11-10,0.014769156728654722,1.033369405788073
2005-11-11,-6.903065765234099e-05,1.0332980716183935
2005-11-14,0.00014565186008923833,1.0334485734045513
2005-11-15,0.000760092613991598,1.0342340900321363
2005-11-16,0.011370982375731064,1.045994347642272
2005-11-17,0.004538527693244827,1.050741621956024
2005-11-18,-5.77123002584853e-06,1.050735557884426
2005-11-21,0.005975897662216116,1.057014646048395
2005-11-22,0.003258052926664129,1.0604584557094798
2005-11-23,0.0020637160143527193,1.062646940807083
2005-11-24,0.0035660443611530697,1.066436386938245
2005-11-25,0.008814762546683175,1.0758367704602483
2005-11-28,-0.012147448176219846,1.0627680990450108
2005-11-29,0.0039258401792081335,1.0669403567494224
2005-11-30,-0.002068062153394885,1.0647338577776995
2005-12-01,0.015552129047583027,1.0812927361351892
2005-12-02,0.004408636397893085,1.086059762648492
2005-12-05,-0.001187771839320267,1.0847697714465994
2005-12-06,0.006663922122368584,1.091998592724219
2005-12-07,0.002796835775117825,1.0950527334547284
2005-12-08,-0.0007946136829038143,1.094182589569224
2005-12-09,0.0035352768764143525,1.0980508279767034
2005-12-12,-0.008145625709606325,1.0891065169218819
2005-12-13,0.003271858212044674,1.092669919023064
2005-12-14,-0.011073010618178562,1.0805707734075574
2005-12-15,-0.009353219311766326,1.0704639579819915
2005-12-16,-0.004179835720160357,1.065989594493274
2005-12-19,0.001107289977388582,1.0671699540872568
2005-12-20,0.0042759636845595425,1.0717331340561869
2005-12-21,0.006307579433207605,1.0784931759304468
2005-12-22,0.004106062997181346,1.0829215368528475
2005-12-23,0.0003634829803167096,1.083315160400512
2005-12-26,0.002832439534686368,1.0863835850893555
2005-12-27,0.0068408918285329115,1.0938154176792456
2005-12-28,0.004263561025581435,1.098478966463243
2005-12-29,0.001879920416336185,1.1005440194992133
2005-12-30,0.0008320366766092316,1.1014597124876597
2006-01-02,0.0008906395893750673,1.1024407161137029
2006-01-03,0.004125386052068956,1.106988709667191
2006-01-04,0.004928484320743491,1.112444486166026
2006-01-05,-0.004110240334367865,1.1078720719692412
2006-01-06,0.0034592386377151176,1.1117044658462425
2006-01-09,0.00864433716903622,1.1213144140813407
2006-01-10,-0.005834379985327701,1.1147722397065651
2006-01-11,0.0029332851783942715,1.1180421845945818
2006-01-12,0.005651623085941334,1.1243609376160928
2006-01-13,0.0033392776507495253,1.12811549096645
2006-01-16,0.008392346330691098,1.137583026867658
2006-01-17,-5.594688228223227e-05,1.1375193826439676
2006-01-18,-0.008336990681642174,1.1280358941506774
2006-01-19,0.013393308247994909,1.14314402659584
2006-01-20,-0.009844242114836425,1.1318906400259015
2006-01-23,-0.005590906005434042,1.1255623458490862
2006-01-24,0.006959535807456392,1.1333957372985475
2006-01-25,0.00142536341327519,1.135011238115255
2006-01-26,0.005984355129292365,1.1418035484398745
2006-01-27,0.011557537715013808,1.1549999860141051
2006-01-30,0.00613075674647047,1.1620810099705345
2006-01-31,-0.0037698415365677233,1.1577001487102911
2006-02-01,0.006790221546628293,1.1655611892045985
2006-02-02,-0.0088891833664912,1.1552003020688932
2006-02-03,0.0023330380453509157,1.157895428323621
2006-02-06,0.004663379738153371,1.1632951344029658
2006-02-07,-0.022255461371430665,1.1374054644756875
2006-02-08,0.008405109003063568,1.1469654813852856
2006-02-09,0.00776395912111868,1.1558704744960953
2006-02-10,-0.005504710371864028,1.1495077423066051
2006-02-13,-0.010524708235422323,1.137409508704469
2006-02-14,0.010286907852695874,1.1491099355112921
2006-02-15,0.006946824673246226,1.1570926007635745
2006-02-16,0.009930982734262777,1.168583667403701
2006-02-17,0.006038860860758163,1.1756405815753064
2006-02-20,0.0023769191318534022,1.1784349841658361
2006-02-21,-0.0009674458229450339,1.1772949121627925
2006-02-22,0.0065169639677952525,1.1849673006848263
2006-02-23,-0.008724835368118515,1.1746286560697474
2006-02-24,0.006416682686138413,1.1821658754297923
2006-02-27,-0.004256043733705148,1.1771345257634693
2006-02-28,-0.002210184790770875,1.1745328409379356
2006-03-01,0.006486490144388395,1.1821514366349402
2006-03-02,-0.006958243269431589,1.1739257393575262
2006-03-03,-0.0028170108872236626,1.170618777768964
2006-03-06,-0.006979114287805763,1.162448895531463
2006-03-07,0.00016915553600906118,1.1626455301974696
2006-03-08,-0.0031310401643615477,1.159005240345506
2006-03-09,-0.003427771642127023,1.155032435049573
2006-03-10,0.006950705338699155,1.163060725162243
2006-03-13,-0.0017435741924332676,1.1610328424976173
2006-03-14,0.011173714778038123,1.1740058923276206
2006-03-15,0.0026800612491139023,1.1771523000258792
2006-03-16,0.0017481001443043196,1.1792100801314225
2006-03-17,-0.006287573390278399,1.17179571021004
2006-03-20,0.005500314040956173,1.1782409546080406
2006-03-21,-0.0063475900466984925,1.170761964051958
2006-03-22,0.006421116707718226,1.1782795632600929
2006-03-23,0.002470675600032574,1.1811907098270567
2006-03-24,0.005280108956958081,1.1874275254738902
2006-03-26,-0.0015224459341333881,1.1856197312656545
2006-03-27,0.0038660915204899136,1.1902034456552262
2006-03-28,-0.013584040955006685,1.1740356733046555
2006-03-29,0.0030130344499132867,1.1775730832337497
2006-03-30,0.00677166400911005,1.1855472124995803
2006-03-31,0.0008558710200181032,1.186561888001622
2006-04-02,-0.0009839007545426606,1.1853944288647056
2006-04-03,-0.0021315296486134616,1.1828677254942792
2006-04-04,0.002156436134681905,1.1854185042000842
2006-04-05,0.00996657837438437,1.1972330706286398
2006-04-06,0.006689477278644452,1.2052419340518519
2006-04-07,-0.0107964052479702,1.1922296537099808
2006-04-09,-1.3962405223760539e-05,1.1922130073164359
2006-04-10,0.0013087252482094879,1.1937732865803548
2006-04-11,-0.0033193818287180752,1.1898106972252709
2006-04-12,0.003229367448418105,1.1936530331606698
2006-04-13,-0.005004637101311138,1.1876792329048214
2006-04-16,-0.008495545168406362,1.1775892503361003
2006-04-17,0.002354988536307462,1.1803624595211206
2006-04-18,0.017826131337631092,1.2014037557505535
2006-04-19,0.008492799623491596,1.2116070371150531
2006-04-20,-0.012102924544737114,1.1969430485669772
2006-04-21,0.00822345514285881,1.2067860560354244
2006-04-23,-0.00912462813920959,1.195774582030518
2006-04-24,-0.003750263135818195,1.1912901126967805
2006-04-25,-0.004568214957434971,1.1858480433853147
2006-04-26,0.0001625691564584227,1.1860408257014157
2006-04-27,-0.0048232704182105705,1.18032023007202
2006-04-28,0.011739192249369573,1.1941762361686554
2006-04-30,0.000980398431601181,1.1953470046776506
2006-05-01,-0.0030098590349237958,1.1917491786957526
2006-05-02,0.010392277059139783,1.2041341663457612
2006-05-03,-0.004352480433211031,1.1988931959477804
2006-05-04,0.00031570736508892397,1.1992716953596962
2006-05-05,0.00575249539694877,1.2061705002669438
2006-05-07,-0.002622663682595092,1.2030071207008761
2006-05-08,-0.006077992399772072,1.1956952525643845
2006-05-09,0.007680162709030539,1.2048783866544943
2006-05-10,-0.00400826107931874,1.2000489195119548
2006-05-11,-0.010636668244137108,1.1872843972783709
2006-05-12,-0.004815948183335249,1.181566497142196
2006-05-14,0.008118443046241305,1.1911589774545916
2006-05-15,-0.018705290148149777,1.16887800316873
2006-05-16,0.008901958172559345,1.1792833062617627
2006-05-17,-0.015991558708282262,1.1604247280359805
2006-05-18,-0.005389008448235609,1.154171189373053
2006-05-19,-0.0003435393277587945,1.1537746861785374
2006-05-21,-0.003990079909965692,1.1491710329825895
2006-05-22,-0.005222569422770511,1.143169407484201
2006-05-23,0.0008440895581555471,1.1441343448442614
2006-05-24,-0.00928323233309302,1.1335130799008009
2006-05-25,0.024222719386596453,1.1609698491562748
2006-05-26,0.007573480663232269,1.1697624318594557
2006-05-28,-0.0008078976144283485,1.1688173835813085
2006-05-29,-0.006948961797346844,1.160695316234727
2006-05-30,-0.011578962691531127,1.1472556684718103
2006-05-31,0.006810667615121878,1.155069245499336
2006-06-01,0.003738154341278854,1.159387072613877
2006-06-02,-0.003171831109367093,1.1557096926291623
2006-06-04,0.002052335919630621,1.1580815971440106
2006-06-05,-0.007850657213790673,1.1489898954992337
2006-06-06,-0.003550953801672809,1.144909885461727
2006-06-07,-0.010915115017796378,1.1324130623769002
2006-06-08,-0.003709605202673436,1.1282122569891315
2006-06-09,-0.0058526960130762026,1.1216091736107474
2006-06-11,-0.0002714683949264819,1.1213046921686525
2006-06-12,-0.009016514193752347,1.1111944324961927
2006-06-13,-0.017841815243089785,1.0913687067324456
2006-06-14,0.010298336140948954,1.102607988528089
2006-06-15,0.016811575553807523,1.1211445660334607
2006-06-16,0.0064721445116684645,1.128400775683301
2006-06-18,-0.0014375768717387841,1.1267786128261266
2006-06-19,-0.008773152286985397,1.1168932124620847
2006-06-20,0.006219043798223877,1.1238392202683254
2006-06-21,0.013022365350542195,1.138474265189928
2006-06-22,-0.0009129105547952195,1.1374349400168733
2006-06-23,0.0036406661430301427,1.1415759608928921
2006-06-25,0.0011446715332295724,1.1428826903983453
2006-06-26,0.003118263426736191,1.1464464996928643
2006-06-27,-0.008580103166584405,1.1366098704505299
2006-06-28,0.007402283373604835,1.1450233787968411
2006-06-29,0.018684460381310806,1.1664175227536453
2006-06-30,0.001992151122295096,1.1687412027306636
2006-07-02,0.0014343900304462178,1.1704176334600322
2006-07-03,0.007573925810938817,1.1792822897836732
2006-07-04,0.00037238096125886044,1.1797214320563383
2006-07-05,-9.84397086427767e-05,1.179605300622287
2006-07-06,-0.003161447833881844,1.1758760399997992
2006-07-07,-0.006492631581826215,1.1682415100861838
2006-07-09,-0.0015777682123996977,1.166398295767164
2006-07-10,0.00018131581154804386,1.166609782220749
2006-07-11,0.00781332535101626,1.1757248840069179
2006-07-12,-0.002773041107314811,1.1724645505726738
2006-07-13,-0.007213063249127043,1.1640074896120338
2006-07-14,-0.0007155235040894643,1.1631746148942803
2006-07-16,-0.0008512172249704008,1.162184500626434
2006-07-17,-0.004057304917155948,1.1574691637374
2006-07-18,0.006244622564637976,1.1646971217951472
2006-07-19,0.008756326846850614,1.1748955904711718
2006-07-20,-0.010010799348926309,1.1631339464590265
2006-07-21,-0.003832836896939262,1.1586758437529558
2006-07-23,-0.0006194746953857751,1.157958073387596
2006-07-24,0.007345425856457619,1.166463768560551
2006-07-25,0.006709750866760095,1.1742904498426945
2006-07-26,-0.003652921307898186,1.1700008592368027
2006-07-27,0.0013297293274858383,1.1715566436925136
2006-07-28,0.003117510257287669,1.1752089835462183
2006-07-30,-4.754681142253678e-05,1.1751531061062956
2006-07-31,-0.00023309172144688492,1.1748791876458295
2006-08-01,-0.0005973549537506921,1.1741773677430307
2006-08-02,0.006298284768999669,1.1815726711743908
2006-08-03,0.0009949897900215026,1.1827483239183776
2006-08-04,-0.003313557411634723,1.1788292194435592
2006-08-06,0.0003335685467775189,1.1792224397931879
2006-08-07,0.0016363569012893247,1.1811520685706987
2006-08-08,0.0007123741073405547,1.18199349072118
2006-08-09,-0.003615878165023085,1.177719546266882
2006-08-10,0.0005746033440020928,1.1783962678564637
2006-08-11,0.0004535859036439937,1.1789307717924702
2006-08-13,0.0012478624428680642,1.1804019152253313
2006-08-14,0.00018059141973206293,1.1806150856830564
2006-08-15,0.0027700088435104577,1.1838853999111805
2006-08-16,0.0006992258364891187,1.1847132031702405
2006-08-17,-0.0027974809268392726,1.181398990580597
2006-08-18,-0.0007052251536667933,1.180565838295923
2006-08-20,0.0025870052268607254,1.1836199682902475
2006-08-21,-0.0002580210927504024,1.1833145693726281
2006-08-22,-0.0038009690501778293,1.1788168273178183
2006-08-23,-0.003997957265319477,1.174103968018562
2006-08-24,0.0032172769848041794,1.1778813856926356
2006-08-25,0.00012641607155060606,1.1780302888301675
2006-08-27,0.0010176792978143275,1.179229145867308
2006-08-28,0.0011976300833218658,1.1806414261675287
2006-08-29,0.0014128541079799844,1.182309500256541
2006-08-30,0.0007788664046041899,1.1832303614061352
2006-08-31,0.0006545201128605788,1.1840048094758227
2006-09-01,0.005291269663566217,1.1902696982057186
2006-09-03,-0.0031490253552209154,1.1865215087465177
2006-09-04,0.0007530340754858646,1.1874149998739008
2006-09-05,0.008908210479124039,1.1979927426188466
2006-09-06,-0.010785088389433527,1.1850722849998025
2006-09-07,-0.007683267975804016,1.1759670570634506
2006-09-08,-0.0021025563580540254,1.1734945200507598
2006-09-10,0.004359151271977156,1.1786099601804974
2006-09-11,-0.006674689766728271,1.1707431043403167
2006-09-12,0.0006107723152076819,1.1714581618166682
2006-09-13,0.005467084947729301,1.1778626231000309
2006-09-14,-0.007194788285251259,1.1693881508977155
2006-09-15,0.002903983222275164,1.17278403446825
2006-09-17,0.004361847944548004,1.177899540098394
2006-09-18,0.004326936912363966,1.1829962370975022
2006-09-19,-0.014599848604103698,1.1657246711366545
2006-09-20,-0.0007738780682850382,1.1648225423800032
2006-09-21,-0.006819555259262592,1.156878970685008
2006-09-22,-0.002526005909479582,1.153956687568505
2006-09-24,-0.00341291748595256,1.1500183286114707
2006-09-25,0.0008997959210401039,1.1510531104126767
2006-09-26,0.013719946641066074,1.1668454976685716
2006-09-27,0.007264425826665039,1.1753219602375629
2006-09-28,0.0024535593797597533,1.1782056824573413
2006-09-29,0.00029617528011535927,1.1785546378553766
2006-10-01,-0.00013404970534081203,1.178396652953444
2006-10-02,0.004308015830981253,1.1834732043895426
2006-10-03,-0.010200359927509365,1.1714013517402064
2006-10-04,0.014384892270887331,1.1882518339909611
2006-10-05,0.0020637684390184263,1.1907041106235574
2006-10-06,-0.005624847349132243,1.1840065817633156
2006-10-08,-0.00023091846198005153,1.1837331727844806
2006-10-09,0.005063824697475949,1.1897273900600482
2006-10-10,-0.00459507849127049,1.1842604993195078
2006-10-11,-0.0033055355946410105,1.18034588408568
2006-10-12,0.005096094498412939,1.1863610382517933
2006-10-13,0.0059847201982697745,1.193461077119859
2006-10-15,-0.0013173563941097175,1.191888863538794
2006-10-16,0.005166480329245772,1.1980467339069143
2006-10-17,-0.0017157781034189156,1.1959911515540043
2006-10-18,0.0007115331134821113,1.1968421388617665
2006-10-19,0.00564587674463371,1.2035993620605638
2006-10-20,-0.0029334281885660253,1.2000686897641553
2006-10-22,-0.0002503174908371703,1.1997682915809014
2006-10-23,-7.405695449044748e-05,1.1996794403951327
2006-10-24,0.006627815725878132,1.2076306946561963
2006-10-25,0.00897305514260373,1.2184668314712472
2006-10-26,0.0059722536346734755,1.2257438244342307
2006-10-27,-0.00015315016846803987,1.22555610156102
2006-10-30,-0.0008164594058753904,1.2245554847544724
2006-10-31,0.006203360505751602,1.2321518438856998
2006-11-01,0.007095784332258531,1.2408949276345074
2006-11-02,-0.0004434775763245426,1.2403446185595266
2006-11-03,-0.0032611532052119726,1.236299664731144
2006-11-06,0.01192651113251761,1.2510444064456876
2006-11-07,0.005161554271754148,1.2575017400459316
2006-11-08,0.002402809810101351,1.2605232775631336
